Column 0;Column 1;Column 2;Column 3;Column 4;Column 5;Column 6;Column 7;Column 8;versione
4408143;3BI;4408143;LIT;A221;2;4; - ;;117
4408143;5BL;4408143;LIT;A064;2;5; - ;;117
4408143;5BL;4408143;LIT;A064;3;2; - ;;117
4408143;5BL;4408143;STO;A064;3;3; - ;;117
4408143;4BI;4408143;STO;A223;3;5; - ;;117
4408143;4BI;4408143;LIT;A223;3;6; - ;;117
4408143;3BI;4408143;LIT;A221;4;4; - ;;117
4408143;4BI;4408143;LIT;A223;4;5; - ;;117
4408143;5BL;4408143;LIT;A064;4;6; - ;;117
4408143;3BI;4408143;LIT;A221;5;1; - ;;117
4408143;5BL;4408143;STO;A064;5;2; - ;;117
4408143;4BI;4408143;LIT;A223;5;3; - ;;117
2802326;3AI;2802326;TPI;L142;1;2; - ;;117
2802326;5AI;2802326;TPI;L145;1;3; - ;;117
2802326;4AI;2802326;TPI;L146;1;4; - ;;117
2802326;4FI;2802326;TPI;A162;1;6; - ;;117
2802326;4FI;2802326;TPI;L247;2;6; - ;;117
2802326;5AI;2802326;TPI;L145;4;1; - ;;117
2802326;5AI;2802326;TPI;L145;4;2; - ;;117
2802326;4FI;2802326;TPI;L247;4;4; - ;;117
2802326;4AI;2802326;TPI;A163;4;5; - ;;117
2802326;3AI;2802326;TPI;L142;4;6; - ;;117
2802326;3AI;2802326;TPI;L142;4;6; - ;;117
2802326;5AI;2802326;TPI;A206;5;1; - ;;117
2802326;3AI;2802326;TPI;A122;5;2; - ;;117
2802326;4AI;2802326;TPI;L146;5;3; - ;;117
5309783;1BI;5309783;TIN;L246;1;2; - ;;117
5309783;1AI;5309783;TIN;L246;1;3; - ;;117
5309783;1CI;5309783;TIN;A208;1;4; - ;;117
5309783;1EI;5309783;TIN;L242;1;5; - ;;117
5309783;1DI;5309783;TIN;L242;1;6; - ;;117
5309783;1RI;5309783;TIN;L242;2;5; - ;;117
5309783;1BI;5309783;TIN;A106;2;6; - ;;117
5309783;1CI;5309783;TIN;L242;3;1; - ;;117
5309783;1RI;5309783;TIN;L242;3;2; - ;;117
5309783;1EI;5309783;TIN;L242;3;3; - ;;117
5309783;1AI;5309783;TIN;A105;3;5; - ;;117
5309783;1RI;5309783;TIN;A305;4;1; - ;;117
5309783;1AI;5309783;TIN;L246;4;2; - ;;117
5309783;1DI;5309783;TIN;A109;4;3; - ;;117
5309783;1BI;5309783;TIN;L246;4;5; - ;;117
5309783;1EI;5309783;TIN;A121;5;1; - ;;117
5309783;1CI;5309783;TIN;L242;5;2; - ;;117
5309783;1DI;5309783;TIN;L242;5;3; - ;;117
311992;1OE;311992;IRC;A315;1;1; - ;;117
311992;1OE;311992;IRC;A315;1;2; - ;;117
311992;3AL;311992;IRC;A220;3;1; - ;;117
311992;1GL;311992;IRC;A216;3;2; - ;;117
311992;1HL;311992;IRC;A207;3;3; - ;;117
311992;2OE;311992;IRC;A317;3;5; - ;;117
311992;3BL;311992;IRC;A222;3;6; - ;;117
311992;1PE;311992;IRC;A314;4;4; - ;;117
311992;5BL;311992;IRC;A064;4;5; - ;;117
311992;2HL;311992;IRC;A209;4;6; - ;;117
311992;2OE;311992;IRC;A317;5;1; - ;;117
311992;1PE;311992;IRC;A314;5;2; - ;;117
311992;1PE;311992;IRC;A314;5;3; - ;;117
311992;4BL;311992;IRC;A243;5;5; - ;;117
311992;1OE;311992;IRC;A315;5;6; - ;;117
515496;1NE;515496;TRG;L044;1;1; - ;;117
515496;2BI;515496;TRG;L043;1;2; - ;;117
515496;2BI;515496;TRG;L043;1;2; - ;;117
515496;2NE;515496;TRG;L043;1;3; - ;;117
515496;2AI;515496;TRG;A107;1;4; - ;;117
515496;1AI;515496;TRG;A105;2;1; - ;;117
515496;2AI;515496;TRG;L043;2;2; - ;;117
515496;2AI;515496;TRG;L043;2;2; - ;;117
515496;1NE;515496;TRG;L044;3;1; - ;;117
515496;1NE;515496;TRG;L044;3;1; - ;;117
515496;1BI;515496;TRG;A106;3;2; - ;;117
515496;2BI;515496;TRG;A108;4;1; - ;;117
515496;1BI;515496;TRG;A106;4;2; - ;;117
515496;1BI;515496;TRG;L046;4;3; - ;;117
515496;1BI;515496;TRG;L046;4;3; - ;;117
515496;1AI;515496;TRG;L046;4;4; - ;;117
515496;2AI;515496;TRG;L043;4;6; - ;;117
515496;2BI;515496;TRG;L043;5;1; - ;;117
515496;1BI;515496;TRG;L046;5;2; - ;;117
515496;2NE;515496;TRG;L043;5;3; - ;;117
515496;2NE;515496;TRG;L043;5;3; - ;;117
515496;1NE;515496;TRG;A308;5;4; - ;;117
515496;1AI;515496;TRG;L046;5;6; - ;;117
515496;1AI;515496;TRG;L046;5;6; - ;;117
5313323;4FI;5313323;SRI;L247;1;1; - ;;117
5313323;4FI;5313323;SRI;L247;1;2; - ;;117
5313323;3FI;5313323;SRI;A203;1;3; - ;;117
5313323;4EI;5313323;SRI;A163;2;1; - ;;117
5313323;2EI;5313323;STA;A219;2;2; - ;;117
5313323;4FI;5313323;SRI;A162;2;3; - ;;117
5313323;5EI;5313323;GPI;A109;2;4; - ;;117
5313323;4FI;5313323;SRI;A162;3;1; - ;;117
5313323;3FI;5313323;SRI;A203;3;2; - ;;117
5313323;4EI;5313323;SRI;L246;3;4; - ;;117
5313323;2EI;5313323;STA;A219;3;5; - ;;117
5313323;5EI;5313323;GPI;L146;3;6; - ;;117
5313323;3FI;5313323;SRI;L143;4;6; - ;;117
5313323;2EI;5313323;STA;A219;5;1; - ;;117
5313323;4EI;5313323;SRI;L246;5;2; - ;;117
5313323;3FI;5313323;SRI;L143;5;3; - ;;117
5313323;4FI;5313323;SRI;A162;5;5; - ;;117
5313323;5EI;5313323;GPI;L146;5;6; - ;;117
2271056;4EI;2271056;TPI;A310;1;3; - ;;117
2271056;3EI;2271056;TPI;L247;1;5; - ;;117
2271056;3EI;2271056;TPI;L247;1;6; - ;;117
2271056;3EI;2271056;TPI;L247;1;6; - ;;117
2271056;3EI;2271056;SRI;L247;2;1; - ;;117
2271056;4EI;2271056;TPI;L246;2;2; - ;;117
2271056;5EI;2271056;TPI;A109;2;3; - ;;117
2271056;5EI;2271056;TPI;L146;3;1; - ;;117
2271056;5EI;2271056;SRI;L146;3;2; - ;;117
2271056;3EI;2271056;SRI;L247;3;3; - ;;117
2271056;5EI;2271056;TPI;L146;3;4; - ;;117
2271056;3EI;2271056;TPI;A218;3;5; - ;;117
2271056;3EI;2271056;SRI;A218;4;3; - ;;117
2271056;5EI;2271056;SRI;A210;4;4; - ;;117
2271056;5EI;2271056;SRI;A210;4;5; - ;;117
2271056;5EI;2271056;SRI;L146;4;6; - ;;117
2271056;4EI;2271056;TPI;L246;5;4; - ;;117
2271056;5EI;2271056;TPI;L146;5;5; - ;;117
2271056;3EI;2271056;SRI;A218;5;6; - ;;117
5744212;1LE;5744212;STO;A210;1;1; - ;;117
5744212;2LE;5744212;LIT;A212;1;2; - ;;117
5744212;2ME;5744212;STO;A312;1;3; - ;;117
5744212;2LE;5744212;STO;A212;2;2; - ;;117
5744212;1LE;5744212;LIT;A210;2;3; - ;;117
5744212;2LE;5744212;LIT;A212;3;1; - ;;117
5744212;1LE;5744212;LIT;A210;3;2; - ;;117
5744212;1LE;5744212;LIT;A210;3;3; - ;;117
5744212;2ME;5744212;LIT;A312;3;5; - ;;117
5744212;2ME;5744212;LIT;A312;3;6; - ;;117
5744212;2LE;5744212;LIT;A212;4;1; - ;;117
5744212;2LE;5744212;LIT;A212;4;2; - ;;117
5744212;2ME;5744212;LIT;A312;4;3; - ;;117
5744212;2ME;5744212;LIT;A312;4;4; - ;;117
5744212;1LE;5744212;LIT;A210;5;1; - ;;117
5744212;1LE;5744212;STO;A210;5;2; - ;;117
5744212;2ME;5744212;STO;A312;5;3; - ;;117
5744212;2LE;5744212;STO;A212;5;5; - ;;117
372473;3AL;372473;MML;A220;1;1; - ;;117
372473;2HL;372473;STA;A209;1;2; - ;;117
372473;3BL;372473;MML;A222;1;4; - ;;117
372473;2GL;372473;STA;A214;1;5; - ;;117
372473;4BL;372473;MML;A243;1;6; - ;;117
372473;3BL;372473;MML;L204;2;4; - ;;117
372473;2IL;372473;STA;A303;2;5; - ;;117
372473;2HL;372473;STA;A209;2;6; - ;;117
372473;2IL;372473;STA;A303;3;2; - ;;117
372473;3AL;372473;MML;L204;3;4; - ;;117
372473;3BL;372473;MML;L048;3;5; - ;;117
372473;4BL;372473;MML;L204;3;6; - ;;117
372473;2IL;372473;STA;A303;4;4; - ;;117
372473;2GL;372473;STA;A214;4;5; - ;;117
372473;3AL;372473;MML;L048;5;3; - ;;117
372473;2HL;372473;STA;A209;5;4; - ;;117
372473;2GL;372473;STA;A214;5;5; - ;;117
372473;4BL;372473;MML;L048;5;6; - ;;117
312023;3AI;312023;TCI;L341;1;1; - ;;117
312023;3EI;312023;TCI;A218;1;2; - ;;117
312023;4AI;312023;TCI;L341;2;1; - ;;117
312023;3EI;312023;TCI;L341;2;2; - ;;117
312023;3AI;312023;TCI;L341;2;3; - ;;117
312023;4EI;312023;TCI;L341;2;4; - ;;117
312023;3BI;312023;TCI;L341;2;5; - ;;117
312023;4BI;312023;TCI;A223;3;1; - ;;117
312023;4AI;312023;TCI;A163;3;2; - ;;117
312023;4EI;312023;TCI;L341;3;3; - ;;117
312023;3BI;312023;TCI;L341;3;4; - ;;117
312023;3EI;312023;TCI;L341;3;6; - ;;117
312023;4EI;312023;TCI;A317;4;4; - ;;117
312023;3AI;312023;TCI;A122;4;5; - ;;117
312023;4BI;312023;TCI;L341;4;6; - ;;117
312023;4BI;312023;TCI;L341;5;4; - ;;117
312023;4AI;312023;TCI;L341;5;5; - ;;117
312023;3BI;312023;TCI;A221;5;6; - ;;117
312061;1NE;312061;TIN;A308;1;3; - ;;117
312061;2LE;312061;STA;A212;1;4; - ;;117
312061;2ME;312061;STA;A312;1;5; - ;;117
312061;2NE;312061;STA;A310;1;6; - ;;117
312061;1LE;312061;TIN;A210;2;5; - ;;117
312061;1NE;312061;TIN;L242;2;6; - ;;117
312061;2LE;312061;STA;A212;3;5; - ;;117
312061;1ME;312061;TIN;A309;3;6; - ;;117
312061;2ME;312061;STA;A312;4;1; - ;;117
312061;1ME;312061;TIN;L242;4;2; - ;;117
312061;2NE;312061;STA;A310;4;3; - ;;117
312061;1NE;312061;TIN;L242;4;4; - ;;117
312061;1LE;312061;TIN;L242;4;6; - ;;117
312061;2LE;312061;STA;A212;5;1; - ;;117
312061;2ME;312061;STA;A312;5;2; - ;;117
312061;1LE;312061;TIN;L242;5;4; - ;;117
312061;1ME;312061;TIN;L242;5;5; - ;;117
312061;2NE;312061;STA;A310;5;6; - ;;117
312072;2IL;312072;ING;A303;2;1; - ;;117
312072;1LE;312072;ING;A210;2;2; - ;;117
312072;1IL;312072;ING;A307;2;3; - ;;117
312072;1IL;312072;ING;A307;3;1; - ;;117
312072;1IL;312072;ING;A307;4;1; - ;;117
312072;2IL;312072;ING;A303;4;2; - ;;117
312072;1LE;312072;ING;A210;4;3; - ;;117
312072;1LE;312072;ING;A210;5;5; - ;;117
312072;2IL;312072;ING;A303;5;6; - ;;117
4899029;1SE;4899029;LIT;A321;1;1; - ;;117
4899029;2SE;4899029;LIT;A323;1;2; - ;;117
4899029;2QL;4899029;LIT;A318;1;5; - ;;117
4899029;2QL;4899029;LIT;A318;1;6; - ;;117
4899029;2SE;4899029;LIT;A323;2;2; - ;;117
4899029;1SE;4899029;LIT;A321;2;3; - ;;117
4899029;2QL;4899029;LIT;A318;2;4; - ;;117
4899029;2QL;4899029;LIT;A318;2;5; - ;;117
4899029;2SE;4899029;LIT;A323;3;1; - ;;117
4899029;2SE;4899029;LIT;A323;3;2; - ;;117
4899029;1SE;4899029;STO;A321;3;3; - ;;117
4899029;1SE;4899029;LIT;A321;3;4; - ;;117
4899029;1SE;4899029;STO;A321;4;5; - ;;117
4899029;1SE;4899029;LIT;A321;4;6; - ;;117
99997;;99997;D1;;1;1; - ;;117
99997;;99997;D1;;1;2; - ;;117
99997;;99997;D1;;1;3; - ;;117
99997;;99997;D1;;2;3; - ;;117
99997;;99997;D1;;2;4; - ;;117
99997;;99997;D1;;2;5; - ;;117
99997;1QL;99997;SUPPLENZA PROVV. D;A319;2;6; - ;;117
99997;;99997;D1;;3;1; - ;;117
99997;;99997;D1;;3;2; - ;;117
99997;;99997;D1;;3;3; - ;;117
99997;;99997;D1;;4;3; - ;;117
99997;;99997;D1;;4;4; - ;;117
99997;;99997;D1;;4;5; - ;;117
99997;3AC;99997;SUPPLENZA PROVV. D;A262;4;6; - ;;117
99997;;99997;D1;;5;3; - ;;117
99997;;99997;D1;;5;4; - ;;117
99997;;99997;D1;;5;5; - ;;117
99997;;99997;D1;;5;6; - ;;117
4924822;2RI;4924822;FIS;A301;1;2; - ;;117
4924822;2AI;4924822;FIS;L006;1;3; - ;;117
4924822;1AI;4924822;FIS;A105;1;4; - ;;117
4924822;1RI;4924822;FIS;L008;1;5; - ;;117
4924822;1AI;4924822;FIS;A105;2;5; - ;;117
4924822;2RI;4924822;FIS;A301;2;6; - ;;117
4924822;1RI;4924822;FIS;A305;4;2; - ;;117
4924822;2RI;4924822;FIS;L006;4;4; - ;;117
4924822;2AI;4924822;FIS;A107;4;5; - ;;117
4924822;1AI;4924822;FIS;L008;4;6; - ;;117
4924822;2AI;4924822;FIS;A107;5;1; - ;;117
4924822;1RI;4924822;FIS;A305;5;2; - ;;117
2765197;4AL;2765197;MML;L048;1;2; - ;;117
2765197;1DI;2765197;TRG;L046;1;4; - ;;117
2765197;2DI;2765197;TRG;L046;1;5; - ;;117
2765197;2ME;2765197;TRG;L043;1;6; - ;;117
2765197;4AC;2765197;LGC;L244;2;1; - ;;117
2765197;1EI;2765197;TRG;L046;2;2; - ;;117
2765197;1ME;2765197;TRG;L044;2;4; - ;;117
2765197;2FL;2765197;TRG;L043;2;5; - ;;117
2765197;4AL;2765197;MML;L204;2;6; - ;;117
2765197;2EI;2765197;TRG;L046;3;1; - ;;117
2765197;2QL;2765197;TRG;L043;3;2; - ;;117
2765197;3AC;2765197;LGC;L244;3;3; - ;;117
2765197;3AL;2765197;MML;L204;3;4; - ;;117
2765197;1FL;2765197;TRG;L044;3;5; - ;;117
2765197;4AC;2765197;LGC;L244;4;6; - ;;117
2765197;2BI;2765197;TRG;L043;5;1; - ;;117
2765197;1BI;2765197;TRG;L046;5;2; - ;;117
2765197;3AL;2765197;MML;L048;5;3; - ;;117
312097;2PE;312097;SCT;A316;1;1; - ;;117
312097;1PE;312097;SCT;A314;1;2; - ;;117
312097;2OE;312097;SCT;A317;1;3; - ;;117
312097;2FL;312097;SCT;A215;1;5; - ;;117
312097;1NE;312097;SCT;A308;1;6; - ;;117
312097;2FL;312097;SCT;A215;2;1; - ;;117
312097;1FL;312097;SCT;A217;2;2; - ;;117
312097;2PE;312097;SCT;A316;2;3; - ;;117
312097;2NE;312097;SCT;A310;2;4; - ;;117
312097;1EI;312097;SCT;A121;2;6; - ;;117
312097;2NE;312097;SCT;A310;3;1; - ;;117
312097;1PE;312097;SCT;A314;3;2; - ;;117
312097;1OE;312097;SCT;A315;3;3; - ;;117
312097;1EI;312097;SCT;A121;3;4; - ;;117
312097;1NE;312097;SCT;A308;4;2; - ;;117
312097;2OE;312097;SCT;A317;4;3; - ;;117
312097;1OE;312097;SCT;A315;4;4; - ;;117
312097;1FL;312097;SCT;A217;5;1; - ;;117
4408142;2NE;4408142;ING;A310;1;1; - ;;117
4408142;1NE;4408142;ING;A308;1;2; - ;;117
4408142;4DI;4408142;ING;A164;1;4; - ;;117
4408142;;4408142;D1;;1;5; - ;;117
4408142;3DI;4408142;ING;A123;1;6; - ;;117
4408142;2NE;4408142;ING;A310;2;3; - ;;117
4408142;3DI;4408142;ING;A123;2;4; - ;;117
4408142;3DI;4408142;ING;A123;2;5; - ;;117
4408142;4DI;4408142;ING;A164;2;6; - ;;117
4408142;2GL;4408142;ING;A214;3;1; - ;;117
4408142;2NE;4408142;ING;A310;3;2; - ;;117
4408142;3DI;4408142;ING;A123;3;3; - ;;117
4408142;2PE;4408142;SUPPLENZA PROVV. D;A316;3;5; - ;;117
4408142;4DI;4408142;ING;A164;3;6; - ;;117
4408142;1NE;4408142;ING;A308;4;3; - ;;117
4408142;2GL;4408142;ING;A214;4;4; - ;;117
4408142;;4408142;D1;;5;2; - ;;117
4408142;1NE;4408142;ING;A308;5;3; - ;;117
2394687;4BL;2394687;SNT;L204;1;5; - ;;117
2394687;4AL;2394687;SNT;L204;1;6; - ;;117
2394687;5BL;2394687;SNT;L204;2;2; - ;;117
2394687;;2394687;D1;;2;3; - ;;117
2394687;3BL;2394687;MML;L204;2;4; - ;;117
2394687;3AL;2394687;SNT;L204;3;2; - ;;117
2394687;5BL;2394687;MML;L048;3;4; - ;;117
2394687;3BL;2394687;MML;L048;3;5; - ;;117
2394687;4BL;2394687;MML;L204;3;6; - ;;117
2394687;5BL;2394687;SNT;L204;4;2; - ;;117
2394687;5BL;2394687;MML;L204;4;3; - ;;117
2394687;4AL;2394687;SNT;L204;4;4; - ;;117
2394687;3BL;2394687;SNT;L204;4;5; - ;;117
2394687;3BL;2394687;SNT;L204;5;2; - ;;117
2394687;4BL;2394687;SNT;L204;5;3; - ;;117
2394687;3AL;2394687;SNT;L204;5;4; - ;;117
2394687;5AL;2394687;SNT;L204;5;5; - ;;117
2394687;4BL;2394687;MML;L048;5;6; - ;;117
5246303;1GL;5246303;FIS;L008;1;1; - ;;117
5246303;2GL;5246303;FIS;L006;1;2; - ;;117
5246303;1NE;5246303;FIS;L008;1;4; - ;;117
5246303;2NE;5246303;FIS;A310;1;5; - ;;117
5246303;1OE;5246303;FIS;L008;1;6; - ;;117
5246303;2OE;5246303;FIS;A317;2;1; - ;;117
5246303;2NE;5246303;FIS;L006;2;2; - ;;117
5246303;1NE;5246303;FIS;A308;2;3; - ;;117
5246303;1GL;5246303;FIS;A216;2;4; - ;;117
5246303;1OE;5246303;FIS;A315;3;4; - ;;117
5246303;1GL;5246303;FIS;A216;3;5; - ;;117
5246303;2OE;5246303;FIS;A317;3;6; - ;;117
5246303;2GL;5246303;FIS;A214;4;1; - ;;117
5246303;2OE;5246303;FIS;L006;4;2; - ;;117
5246303;1OE;5246303;FIS;A315;4;3; - ;;117
5246303;2NE;5246303;FIS;A310;4;5; - ;;117
5246303;1NE;5246303;FIS;A308;5;5; - ;;117
5246303;2GL;5246303;FIS;A214;5;6; - ;;117
312101;5DI;312101;MAT;A203;1;1; - ;;117
312101;3DI;312101;MAT;A123;1;2; - ;;117
312101;4DI;312101;CMP;A164;1;3; - ;;117
312101;1LE;312101;MAT;A210;1;5; - ;;117
312101;1LE;312101;MAT;A210;1;6; - ;;117
312101;5DI;312101;MAT;A122;2;4; - ;;117
312101;5DI;312101;MAT;A219;3;1; - ;;117
312101;;312101;D1;;3;2; - ;;117
312101;2DI;312101;SUPPLENZA PROVV. D;A110;3;3; - ;;117
312101;1LE;312101;MAT;A210;3;4; - ;;117
312101;3DI;312101;MAT;A123;3;6; - ;;117
312101;1LE;312101;MAT;A210;4;2; - ;;117
312101;3DI;312101;MAT;A123;4;3; - ;;117
312101;3DI;312101;CMP;A123;4;4; - ;;117
312101;4DI;312101;MAT;A164;4;5; - ;;117
312101;4DI;312101;MAT;A164;4;6; - ;;117
312101;4DI;312101;MAT;A164;5;1; - ;;117
312101;;312101;D1;;5;2; - ;;117
99996;;99996;D1;;1;3; - ;;117
99996;;99996;D1;;1;4; - ;;117
99996;;99996;D1;;1;5; - ;;117
99996;;99996;D1;;1;6; - ;;117
99996;;99996;D1;;2;4; - ;;117
99996;;99996;D1;;2;5; - ;;117
99996;;99996;D1;;2;6; - ;;117
99996;;99996;D1;;3;1; - ;;117
99996;1DI;99996;SUPPLENZA PROVV. D;A109;3;2; - ;;117
99996;;99996;D1;;3;3; - ;;117
99996;;99996;D1;;4;3; - ;;117
99996;;99996;D1;;4;4; - ;;117
99996;;99996;D1;;4;5; - ;;117
99996;;99996;D1;;4;6; - ;;117
99996;;99996;D1;;5;1; - ;;117
99996;;99996;D1;;5;2; - ;;117
99996;;99996;D1;;5;3; - ;;117
99996;;99996;D1;;5;4; - ;;117
5746910;4BL;5746910;SMS;PALESTRA;1;2; - ;;117
5746910;3BL;5746910;SMS;PALESTRA;1;3; - ;;117
5746910;2GL;5746910;SMS;PALESTRA;1;4; - ;;117
5746910;5BL;5746910;SMS;PALESTRA;1;5; - ;;117
5746910;5BE;5746910;SMS;PALESTRA;1;6; - ;;117
5746910;1IL;5746910;SMS;PALESTRA;2;1; - ;;117
5746910;1GL;5746910;SMS;PALESTRA;2;2; - ;;117
5746910;;5746910;D1;;2;4; - ;;117
5746910;4BE;5746910;SMS;PALESTRA;3;1; - ;;117
5746910;3BL;5746910;SMS;PALESTRA;3;3; - ;;117
5746910;2GL;5746910;SMS;PALESTRA;3;4; - ;;117
5746910;5BL;5746910;SMS;PALESTRA;3;5; - ;;117
5746910;5BE;5746910;SMS;PALESTRA;3;6; - ;;117
5746910;4BL;5746910;SMS;PALESTRA;4;2; - ;;117
5746910;3BE;5746910;SMS;PALESTRA;5;1; - ;;117
5746910;1IL;5746910;SMS;PALESTRA;5;2; - ;;117
5746910;1GL;5746910;SMS;PALESTRA;5;3; - ;;117
5746910;4BE;5746910;SMS;PALESTRA;5;4; - ;;117
5644870;2OE;5644870;SMS;PALESTRA;1;1; - ;;117
5644870;;5644870;D1;;1;3; - ;;117
5644870;1OE;5644870;SMS;PALESTRA;1;4; - ;;117
5644870;4DI;5644870;SMS;PALESTRA;1;5; - ;;117
5644870;1OE;5644870;SMS;PALESTRA;2;4; - ;;117
5644870;;5644870;D1;;2;5; - ;;117
5644870;2OE;5644870;SMS;PALESTRA;2;6; - ;;117
5644870;;5644870;D1;;3;1; - ;;117
5644870;3DI;5644870;SMS;PALESTRA;3;2; - ;;117
5644870;;5644870;D1;;3;3; - ;;117
5644870;;5644870;D1;;4;2; - ;;117
5644870;;5644870;D1;;4;3; - ;;117
5644870;1QL;5644870;SUPPLENZA PROVV. D;A319;4;4; - ;;117
5644870;2OE;5644870;SMS;PALESTRA;4;5; - ;;117
5644870;1OE;5644870;SMS;PALESTRA;4;6; - ;;117
5644870;;5644870;D1;;5;4; - ;;117
5644870;3DI;5644870;SMS;PALESTRA;5;5; - ;;117
5644870;4DI;5644870;SMS;PALESTRA;5;6; - ;;117
4417572;1CI;4417572;SMS;PALESTRA;1;2; - ;;117
4417572;3AC;4417572;SMS;PALESTRA;1;3; - ;;117
4417572;2CI;4417572;SMS;PALESTRA;2;1; - ;;117
4417572;;4417572;D1;;2;2; - ;;117
4417572;2SE;4417572;SMS;PALESTRA;2;3; - ;;117
4417572;1SE;4417572;SMS;PALESTRA;2;5; - ;;117
4417572;2AI;4417572;SMS;PALESTRA;2;6; - ;;117
4417572;1CI;4417572;SMS;PALESTRA;3;4; - ;;117
4417572;2CI;4417572;SMS;PALESTRA;3;5; - ;;117
4417572;2CI;4417572;SMS;PALESTRA;3;6; - ;;117
4417572;2AI;4417572;SMS;PALESTRA;4;1; - ;;117
4417572;1SE;4417572;SMS;PALESTRA;4;2; - ;;117
4417572;4AC;4417572;SMS;PALESTRA;4;3; - ;;117
4417572;1PE;4417572;SUPPLENZA PROVV. D;A314;5;1; - ;;117
4417572;1SE;4417572;SMS;PALESTRA;5;2; - ;;117
4417572;3AC;4417572;SMS;PALESTRA;5;4; - ;;117
4417572;2SE;4417572;SMS;PALESTRA;5;5; - ;;117
4417572;5AC;4417572;SMS;PALESTRA;5;6; - ;;117
5754452;2SE;5754452;SCT;A323;1;1; - ;;117
5754452;1QL;5754452;SCT;A319;1;2; - ;;117
5754452;;5754452;D1;;1;3; - ;;117
5754452;2RI;5754452;SCT;A301;1;4; - ;;117
5754452;1QL;5754452;SCT;A319;3;3; - ;;117
5754452;;5754452;D1;;3;4; - ;;117
5754452;;5754452;D1;;3;5; - ;;117
5754452;2SE;5754452;SCT;A323;3;6; - ;;117
5754452;2QL;5754452;SCT;A318;4;1; - ;;117
5754452;2RI;5754452;SCT;A301;4;2; - ;;117
5754452;1SE;5754452;SCT;A321;4;3; - ;;117
5754452;1QL;5754452;SUPPLENZA PROVV. D;A319;5;3; - ;;117
5754452;2QL;5754452;SCT;A318;5;5; - ;;117
5754452;1SE;5754452;SCT;A321;5;6; - ;;117
4408140;;4408140;D1;;1;1; - ;;117
4408140;4CI;4408140;TCI;L341;1;2; - ;;117
4408140;;4408140;D1;;2;1; - ;;117
4408140;3EI;4408140;TCI;L341;2;2; - ;;117
4408140;;4408140;D1;;2;3; - ;;117
4408140;4EI;4408140;TCI;L341;2;4; - ;;117
4408140;3BI;4408140;TCI;L341;2;5; - ;;117
4408140;3CI;4408140;TCI;L341;3;2; - ;;117
4408140;4EI;4408140;TCI;L341;3;3; - ;;117
4408140;3BI;4408140;TCI;L341;3;4; - ;;117
4408140;;4408140;D1;;3;5; - ;;117
4408140;3EI;4408140;TCI;L341;3;6; - ;;117
4408140;3CI;4408140;TCI;L341;4;3; - ;;117
4408140;;4408140;D1;;4;4; - ;;117
4408140;4CI;4408140;TCI;L341;4;5; - ;;117
4408140;;4408140;D1;;4;6; - ;;117
4408140;;4408140;D1;;5;5; - ;;117
4408140;;4408140;D1;;5;6; - ;;117
312035;2NE;312035;DIR;A310;2;1; - ;;117
312035;1NE;312035;DIR;A308;2;2; - ;;117
312035;2OE;312035;DIR;A317;3;4; - ;;117
312035;1OE;312035;DIR;A315;3;5; - ;;117
312035;1NE;312035;DIR;A308;3;6; - ;;117
312035;2OE;312035;DIR;A317;5;2; - ;;117
312035;1OE;312035;DIR;A315;5;3; - ;;117
312035;2NE;312035;DIR;A310;5;5; - ;;117
5755132;4AT;5755132;TPT;L143;1;1; - ;;117
5755132;4BE;5755132;ELE;L342;1;2; - ;;117
5755132;;5755132;D1;;1;4; - ;;117
5755132;3AT;5755132;TCT;L143;1;5; - ;;117
5755132;4AT;5755132;TPT;L143;2;1; - ;;117
5755132;3AT;5755132;TCT;L143;2;2; - ;;117
5755132;3AT;5755132;TPT;L143;2;3; - ;;117
5755132;4AT;5755132;TCT;L143;3;3; - ;;117
5755132;4AT;5755132;TCT;L143;3;4; - ;;117
5755132;3AT;5755132;TCT;L143;3;5; - ;;117
5755132;4BE;5755132;ELE;L342;3;6; - ;;117
5755132;4BE;5755132;ELE;L342;4;2; - ;;117
5755132;2PE;5755132;SUPPLENZA PROVV. D;A316;4;3; - ;;117
5755132;3FI;5755132;TCI;L341;4;4; - ;;117
5755132;4BI;5755132;TCI;L341;4;6; - ;;117
5755132;4BI;5755132;TCI;L341;5;4; - ;;117
5755132;4AT;5755132;TCT;L143;5;5; - ;;117
5755132;3FI;5755132;TCI;L341;5;6; - ;;117
5482932;1RI;5482932;TIN;L242;2;5; - ;;117
5482932;1NE;5482932;TIN;L242;2;6; - ;;117
5482932;1RI;5482932;TIN;L242;3;2; - ;;117
5482932;;5482932;D1;;3;3; - ;;117
5482932;1NE;5482932;TIN;L242;4;4; - ;;117
5482932;;5482932;D1;;4;5; - ;;117
5482932;1LE;5482932;TIN;L242;4;6; - ;;117
5482932;1LE;5482932;TIN;L242;5;4; - ;;117
5482932;;5482932;D1;;5;5; - ;;117
5482932;2BI;5482932;SUPPLENZA PROVV. D;A108;5;6; - ;;117
3747659;5CI;3747659;ING;A207;1;3; - ;;117
3747659;1EI;3747659;ING;A121;1;4; - ;;117
3747659;2EI;3747659;ING;A219;1;5; - ;;117
3747659;2EI;3747659;ING;A219;1;6; - ;;117
3747659;3CI;3747659;ING;A120;2;1; - ;;117
3747659;1EI;3747659;ING;A121;2;3; - ;;117
